SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Province/State_was_missing,ObservationDate_year,ObservationDate_month,ObservationDate_day,ObservationDate_day_of_week,Last Update_year,Last Update_month,Last Update_day,Last Update_day_of_week,Province/State_length,Province/State_word_count,Country/Region_length,Country/Region_word_count,SNo_binned,Confirmed_binned,Deaths_binned,Recovered_binned,ObservationDate_day_binned,Last Update_day_binned,Province/State_was_missing_encoded,ObservationDate_year_encoded,ObservationDate_month_encoded,ObservationDate_day_of_week_encoded,Last Update_year_encoded,Last Update_month_encoded,Last Update_day_of_week_encoded
910,2020-02-07,Zhejiang,Mainland China,2020-02-07 11:33:11,1006.0,0.0,123.0,False,2020,2,7,4,2020,2,7,4,8,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
911,2020-02-07,Henan,Mainland China,2020-02-07 14:03:12,914.0,3.0,86.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
912,2020-02-07,Hunan,Mainland China,2020-02-07 11:33:11,772.0,0.0,112.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
913,2020-02-07,Anhui,Mainland China,2020-02-07 05:13:07,665.0,0.0,47.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
914,2020-02-07,Jiangxi,Mainland China,2020-02-07 01:23:02,661.0,0.0,45.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
915,2020-02-07,Chongqing,Mainland China,2020-02-07 23:33:02,426.0,2.0,31.0,False,2020,2,7,4,2020,2,7,4,9,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
916,2020-02-07,Jiangsu,Mainland China,2020-02-07 14:03:12,408.0,0.0,43.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
917,2020-02-07,Shandong,Mainland China,2020-02-07 11:33:11,386.0,0.0,37.0,False,2020,2,7,4,2020,2,7,4,8,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
918,2020-02-07,Sichuan,Mainland China,2020-02-07 08:23:09,344.0,1.0,42.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
919,2020-02-07,Beijing,Mainland China,2020-02-07 03:23:02,297.0,1.0,33.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
920,2020-02-07,Heilongjiang,Mainland China,2020-02-07 07:43:02,277.0,3.0,12.0,False,2020,2,7,4,2020,2,7,4,12,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
921,2020-02-07,Shanghai,Mainland China,2020-02-07 06:14:15,277.0,1.0,30.0,False,2020,2,7,4,2020,2,7,4,8,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
922,2020-02-07,Fujian,Mainland China,2020-02-07 13:23:03,224.0,0.0,20.0,False,2020,2,7,4,2020,2,7,4,6,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
923,2020-02-07,Shaanxi,Mainland China,2020-02-07 08:23:09,184.0,0.0,17.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
924,2020-02-07,Guangxi,Mainland China,2020-02-07 00:33:02,172.0,0.0,17.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
925,2020-02-07,Hebei,Mainland China,2020-02-07 12:03:04,172.0,1.0,22.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
926,2020-02-07,Yunnan,Mainland China,2020-02-07 23:23:04,138.0,0.0,12.0,False,2020,2,7,4,2020,2,7,4,6,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
927,2020-02-07,Hainan,Mainland China,2020-02-07 12:33:02,117.0,2.0,10.0,False,2020,2,7,4,2020,2,7,4,6,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
928,2020-02-07,Shanxi,Mainland China,2020-02-07 23:43:02,104.0,0.0,15.0,False,2020,2,7,4,2020,2,7,4,6,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
929,2020-02-07,Liaoning,Mainland China,2020-02-07 15:33:03,99.0,0.0,7.0,False,2020,2,7,4,2020,2,7,4,8,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
930,2020-02-07,Guizhou,Mainland China,2020-02-07 11:13:07,81.0,1.0,6.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
931,2020-02-07,Tianjin,Mainland China,2020-02-07 05:43:03,81.0,1.0,2.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
932,2020-02-07,Gansu,Mainland China,2020-02-07 02:33:06,67.0,0.0,9.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
933,2020-02-07,Jilin,Mainland China,2020-02-07 00:43:02,65.0,1.0,4.0,False,2020,2,7,4,2020,2,7,4,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
934,2020-02-07,Cruise Ship,Others,2020-02-07 16:33:03,61.0,0.0,0.0,False,2020,2,7,4,2020,2,7,4,11,2,6,1,0,0,0,0,0,0,0,0,1,2,0,1,2
935,2020-02-07,Inner Mongolia,Mainland China,2020-02-07 11:13:07,50.0,0.0,5.0,False,2020,2,7,4,2020,2,7,4,14,2,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
936,2020-02-07,Ningxia,Mainland China,2020-02-07 11:13:07,43.0,0.0,5.0,False,2020,2,7,4,2020,2,7,4,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
937,2020-02-07,Xinjiang,Mainland China,2020-02-07 01:43:02,39.0,0.0,0.0,False,2020,2,7,4,2020,2,7,4,8,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,2
938,2020-02-07,Unknown,Singapore,2020-02-07 03:03:03,30.0,0.0,0.0,True,2020,2,7,4,2020,2,7,4,7,1,9,1,0,0,0,0,0,0,1,0,1,2,0,1,2
939,2020-02-07,Hong Kong,Hong Kong,2020-02-07 11:53:02,25.0,1.0,0.0,False,2020,2,7,4,2020,2,7,4,9,2,9,2,0,0,0,0,0,0,0,0,1,2,0,1,2
940,2020-02-07,Unknown,Japan,2020-02-07 04:13:20,25.0,0.0,1.0,True,2020,2,7,4,2020,2,7,4,7,1,5,1,0,0,0,0,0,0,1,0,1,2,0,1,2
941,2020-02-07,Unknown,Thailand,2020-02-04 15:33:03,25.0,0.0,5.0,True,2020,2,7,4,2020,2,4,1,7,1,8,1,0,0,0,0,0,0,1,0,1,2,0,1,6
942,2020-02-07,Unknown,South Korea,2020-02-07 03:03:03,24.0,0.0,1.0,True,2020,2,7,4,2020,2,7,4,7,1,11,2,0,0,0,0,0,0,1,0,1,2,0,1,2
943,2020-02-07,Qinghai,Mainland China,2020-02-06 02:13:15,18.0,0.0,3.0,False,2020,2,7,4,2020,2,6,3,7,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,1
944,2020-02-07,Taiwan,Taiwan,2020-02-06 15:03:04,16.0,0.0,1.0,False,2020,2,7,4,2020,2,6,3,6,1,6,1,0,0,0,0,0,0,0,0,1,2,0,1,1
945,2020-02-07,Unknown,Germany,2020-02-07 16:33:03,13.0,0.0,0.0,True,2020,2,7,4,2020,2,7,4,7,1,7,1,0,0,0,0,0,0,1,0,1,2,0,1,2
946,2020-02-07,Unknown,Malaysia,2020-02-07 09:13:21,12.0,0.0,1.0,True,2020,2,7,4,2020,2,7,4,7,1,8,1,0,0,0,0,0,0,1,0,1,2,0,1,2
947,2020-02-07,Macau,Macau,2020-02-06 14:23:04,10.0,0.0,1.0,False,2020,2,7,4,2020,2,6,3,5,1,5,1,0,0,0,0,0,0,0,0,1,2,0,1,1
948,2020-02-07,Unknown,Vietnam,2020-02-06 01:13:08,10.0,0.0,1.0,True,2020,2,7,4,2020,2,6,3,7,1,7,1,0,0,0,0,0,0,1,0,1,2,0,1,1
949,2020-02-07,Unknown,France,2020-02-01 01:52:40,6.0,0.0,0.0,True,2020,2,7,4,2020,2,1,5,7,1,6,1,0,0,0,0,0,0,1,0,1,2,0,1,3
950,2020-02-07,Queensland,Australia,2020-02-07 01:03:02,5.0,0.0,0.0,False,2020,2,7,4,2020,2,7,4,10,1,9,1,0,0,0,0,0,0,0,0,1,2,0,1,2
951,2020-02-07,Unknown,United Arab Emirates,2020-02-02 05:43:01,5.0,0.0,0.0,True,2020,2,7,4,2020,2,2,6,7,1,20,3,0,0,0,0,0,0,1,0,1,2,0,1,4
952,2020-02-07,New South Wales,Australia,2020-02-06 03:13:22,4.0,0.0,2.0,False,2020,2,7,4,2020,2,6,3,15,3,9,1,0,0,0,0,0,0,0,0,1,2,0,1,1
953,2020-02-07,Victoria,Australia,2020-02-01 18:12:49,4.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,8,1,9,1,0,0,0,0,0,0,0,0,1,2,0,1,3
954,2020-02-07,British Columbia,Canada,2020-02-07 05:43:03,4.0,0.0,0.0,False,2020,2,7,4,2020,2,7,4,16,2,6,1,0,0,0,0,0,0,0,0,1,2,0,1,2
955,2020-02-07,Unknown,India,2020-02-03 21:43:02,3.0,0.0,0.0,True,2020,2,7,4,2020,2,3,0,7,1,5,1,0,0,0,0,0,0,1,0,1,2,0,1,5
956,2020-02-07,Unknown,Italy,2020-02-07 17:53:02,3.0,0.0,0.0,True,2020,2,7,4,2020,2,7,4,7,1,5,1,0,0,0,0,0,0,1,0,1,2,0,1,2
957,2020-02-07,Unknown,Philippines,2020-02-07 16:43:04,3.0,1.0,0.0,True,2020,2,7,4,2020,2,7,4,7,1,11,1,0,0,0,0,0,0,1,0,1,2,0,1,2
958,2020-02-07,Unknown,UK,2020-02-07 18:33:02,3.0,0.0,0.0,True,2020,2,7,4,2020,2,7,4,7,1,2,1,0,0,0,0,0,0,1,0,1,2,0,1,2
959,2020-02-07,South Australia,Australia,2020-02-02 22:33:07,2.0,0.0,0.0,False,2020,2,7,4,2020,2,2,6,15,2,9,1,0,0,0,0,0,0,0,0,1,2,0,1,4
960,2020-02-07,"Toronto, ON",Canada,2020-02-04 00:13:06,2.0,0.0,0.0,False,2020,2,7,4,2020,2,4,1,11,2,6,1,0,0,0,0,0,0,0,0,1,2,0,1,6
961,2020-02-07,Unknown,Russia,2020-01-31 16:13:45,2.0,0.0,0.0,True,2020,2,7,4,2020,1,31,4,7,1,6,1,0,0,0,0,0,4,1,0,1,2,0,0,2
962,2020-02-07,"Chicago, IL",US,2020-02-01 19:43:03,2.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,11,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
963,2020-02-07,"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,False,2020,2,7,4,2020,2,3,0,14,3,2,1,0,0,0,0,0,0,0,0,1,2,0,1,5
964,2020-02-07,"Santa Clara, CA",US,2020-02-03 00:43:02,2.0,0.0,0.0,False,2020,2,7,4,2020,2,3,0,15,3,2,1,0,0,0,0,0,0,0,0,1,2,0,1,5
965,2020-02-07,Unknown,Belgium,2020-02-04 15:43:02,1.0,0.0,0.0,True,2020,2,7,4,2020,2,4,1,7,1,7,1,0,0,0,0,0,0,1,0,1,2,0,1,6
966,2020-02-07,Unknown,Cambodia,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,7,4,2020,1,31,4,7,1,8,1,0,0,0,0,0,4,1,0,1,2,0,0,2
967,2020-02-07,"London, ON",Canada,2020-02-04 00:03:11,1.0,0.0,0.0,False,2020,2,7,4,2020,2,4,1,10,2,6,1,0,0,0,0,0,0,0,0,1,2,0,1,6
968,2020-02-07,Unknown,Finland,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,7,4,2020,1,31,4,7,1,7,1,0,0,0,0,0,4,1,0,1,2,0,0,2
969,2020-02-07,Tibet,Mainland China,2020-02-01 01:52:40,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,5,1,14,2,0,0,0,0,0,0,0,0,1,2,0,1,3
970,2020-02-07,Unknown,Nepal,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,7,4,2020,1,31,4,7,1,5,1,0,0,0,0,0,4,1,0,1,2,0,0,2
971,2020-02-07,Unknown,Spain,2020-02-01 23:43:02,1.0,0.0,0.0,True,2020,2,7,4,2020,2,1,5,7,1,5,1,0,0,0,0,0,0,1,0,1,2,0,1,3
972,2020-02-07,Unknown,Sri Lanka,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,7,4,2020,1,31,4,7,1,9,2,0,0,0,0,0,4,1,0,1,2,0,0,2
973,2020-02-07,Unknown,Sweden,2020-02-01 02:13:26,1.0,0.0,0.0,True,2020,2,7,4,2020,2,1,5,7,1,6,1,0,0,0,0,0,0,1,0,1,2,0,1,3
974,2020-02-07,"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,10,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
975,2020-02-07,"Los Angeles, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,15,3,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
976,2020-02-07,"Madison, WI",US,2020-02-05 21:53:02,1.0,0.0,0.0,False,2020,2,7,4,2020,2,5,2,11,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0
977,2020-02-07,"Orange, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,10,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
978,2020-02-07,"Seattle, WA",US,2020-02-01 19:43:03,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,11,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
979,2020-02-07,"Tempe, AZ",US,2020-02-01 19:43:03,1.0,0.0,0.0,False,2020,2,7,4,2020,2,1,5,9,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,3
980,2020-02-08,Hubei,Mainland China,2020-02-08 23:33:06,27100.0,780.0,1439.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,1,0,0,1,1,0,0,1,3,0,1,3
981,2020-02-08,Guangdong,Mainland China,2020-02-08 11:53:01,1095.0,1.0,112.0,False,2020,2,8,5,2020,2,8,5,9,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
982,2020-02-08,Zhejiang,Mainland China,2020-02-08 10:53:02,1048.0,0.0,175.0,False,2020,2,8,5,2020,2,8,5,8,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
983,2020-02-08,Henan,Mainland China,2020-02-08 14:13:12,981.0,4.0,116.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
984,2020-02-08,Hunan,Mainland China,2020-02-08 12:53:01,803.0,1.0,156.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
985,2020-02-08,Anhui,Mainland China,2020-02-08 07:43:02,733.0,0.0,59.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
986,2020-02-08,Jiangxi,Mainland China,2020-02-08 01:23:02,698.0,0.0,55.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
987,2020-02-08,Jiangsu,Mainland China,2020-02-08 10:23:04,439.0,0.0,51.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
988,2020-02-08,Chongqing,Mainland China,2020-02-08 11:03:15,428.0,2.0,39.0,False,2020,2,8,5,2020,2,8,5,9,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
989,2020-02-08,Shandong,Mainland China,2020-02-08 11:33:02,416.0,0.0,44.0,False,2020,2,8,5,2020,2,8,5,8,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
990,2020-02-08,Sichuan,Mainland China,2020-02-08 15:23:04,364.0,1.0,60.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
991,2020-02-08,Beijing,Mainland China,2020-02-08 03:13:09,315.0,2.0,34.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
992,2020-02-08,Heilongjiang,Mainland China,2020-02-08 04:03:09,295.0,5.0,13.0,False,2020,2,8,5,2020,2,8,5,12,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
993,2020-02-08,Shanghai,Mainland China,2020-02-08 06:33:02,286.0,1.0,41.0,False,2020,2,8,5,2020,2,8,5,8,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
994,2020-02-08,Fujian,Mainland China,2020-02-08 08:13:10,239.0,0.0,24.0,False,2020,2,8,5,2020,2,8,5,6,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
995,2020-02-08,Hebei,Mainland China,2020-02-08 11:33:02,195.0,1.0,30.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
996,2020-02-08,Shaanxi,Mainland China,2020-02-08 10:13:06,195.0,0.0,20.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
997,2020-02-08,Guangxi,Mainland China,2020-02-08 00:23:03,183.0,0.0,17.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
998,2020-02-08,Yunnan,Mainland China,2020-02-08 08:43:02,138.0,0.0,17.0,False,2020,2,8,5,2020,2,8,5,6,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
999,2020-02-08,Hainan,Mainland China,2020-02-08 10:23:04,124.0,2.0,14.0,False,2020,2,8,5,2020,2,8,5,6,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1000,2020-02-08,Shanxi,Mainland China,2020-02-08 23:53:02,115.0,0.0,21.0,False,2020,2,8,5,2020,2,8,5,6,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1001,2020-02-08,Liaoning,Mainland China,2020-02-08 11:53:01,105.0,0.0,8.0,False,2020,2,8,5,2020,2,8,5,8,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1002,2020-02-08,Guizhou,Mainland China,2020-02-08 06:43:03,89.0,1.0,7.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1003,2020-02-08,Tianjin,Mainland China,2020-02-08 08:23:04,88.0,1.0,4.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1004,2020-02-08,Gansu,Mainland China,2020-02-08 15:13:14,79.0,1.0,12.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1005,2020-02-08,Jilin,Mainland China,2020-02-08 00:13:04,69.0,1.0,4.0,False,2020,2,8,5,2020,2,8,5,5,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1006,2020-02-08,Cruise Ship,Others,2020-02-07 16:33:03,61.0,0.0,0.0,False,2020,2,8,5,2020,2,7,4,11,2,6,1,0,0,0,0,1,0,0,0,1,3,0,1,2
1007,2020-02-08,Inner Mongolia,Mainland China,2020-02-08 03:33:02,52.0,0.0,5.0,False,2020,2,8,5,2020,2,8,5,14,2,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1008,2020-02-08,Ningxia,Mainland China,2020-02-08 09:13:16,45.0,0.0,15.0,False,2020,2,8,5,2020,2,8,5,7,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1009,2020-02-08,Xinjiang,Mainland China,2020-02-08 03:23:10,42.0,0.0,0.0,False,2020,2,8,5,2020,2,8,5,8,1,14,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1010,2020-02-08,Unknown,Singapore,2020-02-08 12:53:01,33.0,0.0,2.0,True,2020,2,8,5,2020,2,8,5,7,1,9,1,0,0,0,0,1,1,1,0,1,3,0,1,3
1011,2020-02-08,Unknown,Thailand,2020-02-08 12:53:01,32.0,0.0,10.0,True,2020,2,8,5,2020,2,8,5,7,1,8,1,0,0,0,0,1,1,1,0,1,3,0,1,3
1012,2020-02-08,Hong Kong,Hong Kong,2020-02-08 00:03:07,26.0,1.0,0.0,False,2020,2,8,5,2020,2,8,5,9,2,9,2,0,0,0,0,1,1,0,0,1,3,0,1,3
1013,2020-02-08,Unknown,Japan,2020-02-07 04:13:20,25.0,0.0,1.0,True,2020,2,8,5,2020,2,7,4,7,1,5,1,0,0,0,0,1,0,1,0,1,3,0,1,2
1014,2020-02-08,Unknown,South Korea,2020-02-07 03:03:03,24.0,0.0,1.0,True,2020,2,8,5,2020,2,7,4,7,1,11,2,0,0,0,0,1,0,1,0,1,3,0,1,2
1015,2020-02-08,Qinghai,Mainland China,2020-02-06 02:13:15,18.0,0.0,3.0,False,2020,2,8,5,2020,2,6,3,7,1,14,2,0,0,0,0,1,0,0,0,1,3,0,1,1
1016,2020-02-08,Taiwan,Taiwan,2020-02-08 05:23:02,17.0,0.0,1.0,False,2020,2,8,5,2020,2,8,5,6,1,6,1,0,0,0,0,1,1,0,0,1,3,0,1,3
1017,2020-02-08,Unknown,Malaysia,2020-02-08 10:23:04,16.0,0.0,1.0,True,2020,2,8,5,2020,2,8,5,7,1,8,1,0,0,0,0,1,1,1,0,1,3,0,1,3
1018,2020-02-08,Unknown,Germany,2020-02-07 16:33:03,13.0,0.0,0.0,True,2020,2,8,5,2020,2,7,4,7,1,7,1,0,0,0,0,1,0,1,0,1,3,0,1,2
1019,2020-02-08,Unknown,Vietnam,2020-02-08 07:23:04,13.0,0.0,1.0,True,2020,2,8,5,2020,2,8,5,7,1,7,1,0,0,0,0,1,1,1,0,1,3,0,1,3
1020,2020-02-08,Unknown,France,2020-02-08 09:53:01,11.0,0.0,0.0,True,2020,2,8,5,2020,2,8,5,7,1,6,1,0,0,0,0,1,1,1,0,1,3,0,1,3
1021,2020-02-08,Macau,Macau,2020-02-06 14:23:04,10.0,0.0,1.0,False,2020,2,8,5,2020,2,6,3,5,1,5,1,0,0,0,0,1,0,0,0,1,3,0,1,1
1022,2020-02-08,Unknown,United Arab Emirates,2020-02-08 07:03:16,7.0,0.0,0.0,True,2020,2,8,5,2020,2,8,5,7,1,20,3,0,0,0,0,1,1,1,0,1,3,0,1,3
1023,2020-02-08,Queensland,Australia,2020-02-07 01:03:02,5.0,0.0,0.0,False,2020,2,8,5,2020,2,7,4,10,1,9,1,0,0,0,0,1,0,0,0,1,3,0,1,2
1024,2020-02-08,New South Wales,Australia,2020-02-06 03:13:22,4.0,0.0,2.0,False,2020,2,8,5,2020,2,6,3,15,3,9,1,0,0,0,0,1,0,0,0,1,3,0,1,1
1025,2020-02-08,Victoria,Australia,2020-02-01 18:12:49,4.0,0.0,0.0,False,2020,2,8,5,2020,2,1,5,8,1,9,1,0,0,0,0,1,0,0,0,1,3,0,1,3
1026,2020-02-08,British Columbia,Canada,2020-02-07 05:43:03,4.0,0.0,0.0,False,2020,2,8,5,2020,2,7,4,16,2,6,1,0,0,0,0,1,0,0,0,1,3,0,1,2
1027,2020-02-08,Unknown,India,2020-02-03 21:43:02,3.0,0.0,0.0,True,2020,2,8,5,2020,2,3,0,7,1,5,1,0,0,0,0,1,0,1,0,1,3,0,1,5
1028,2020-02-08,Unknown,Italy,2020-02-07 17:53:02,3.0,0.0,0.0,True,2020,2,8,5,2020,2,7,4,7,1,5,1,0,0,0,0,1,0,1,0,1,3,0,1,2
1029,2020-02-08,Unknown,Philippines,2020-02-07 16:43:04,3.0,1.0,0.0,True,2020,2,8,5,2020,2,7,4,7,1,11,1,0,0,0,0,1,0,1,0,1,3,0,1,2
1030,2020-02-08,Unknown,UK,2020-02-07 18:33:02,3.0,0.0,0.0,True,2020,2,8,5,2020,2,7,4,7,1,2,1,0,0,0,0,1,0,1,0,1,3,0,1,2
1031,2020-02-08,South Australia,Australia,2020-02-02 22:33:07,2.0,0.0,0.0,False,2020,2,8,5,2020,2,2,6,15,2,9,1,0,0,0,0,1,0,0,0,1,3,0,1,4
1032,2020-02-08,"Toronto, ON",Canada,2020-02-04 00:13:06,2.0,0.0,0.0,False,2020,2,8,5,2020,2,4,1,11,2,6,1,0,0,0,0,1,0,0,0,1,3,0,1,6
1033,2020-02-08,Unknown,Russia,2020-01-31 16:13:45,2.0,0.0,0.0,True,2020,2,8,5,2020,1,31,4,7,1,6,1,0,0,0,0,1,4,1,0,1,3,0,0,2
1034,2020-02-08,"Chicago, IL",US,2020-02-01 19:43:03,2.0,0.0,0.0,False,2020,2,8,5,2020,2,1,5,11,2,2,1,0,0,0,0,1,0,0,0,1,3,0,1,3
1035,2020-02-08,"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,False,2020,2,8,5,2020,2,3,0,14,3,2,1,0,0,0,0,1,0,0,0,1,3,0,1,5
1036,2020-02-08,"Santa Clara, CA",US,2020-02-03 00:43:02,2.0,0.0,0.0,False,2020,2,8,5,2020,2,3,0,15,3,2,1,0,0,0,0,1,0,0,0,1,3,0,1,5
1037,2020-02-08,Unknown,Belgium,2020-02-04 15:43:02,1.0,0.0,0.0,True,2020,2,8,5,2020,2,4,1,7,1,7,1,0,0,0,0,1,0,1,0,1,3,0,1,6
1038,2020-02-08,Unknown,Cambodia,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,8,5,2020,1,31,4,7,1,8,1,0,0,0,0,1,4,1,0,1,3,0,0,2
1039,2020-02-08,"London, ON",Canada,2020-02-04 00:03:11,1.0,0.0,0.0,False,2020,2,8,5,2020,2,4,1,10,2,6,1,0,0,0,0,1,0,0,0,1,3,0,1,6
1040,2020-02-08,Unknown,Finland,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,8,5,2020,1,31,4,7,1,7,1,0,0,0,0,1,4,1,0,1,3,0,0,2
1041,2020-02-08,Tibet,Mainland China,2020-02-01 01:52:40,1.0,0.0,0.0,False,2020,2,8,5,2020,2,1,5,5,1,14,2,0,0,0,0,1,0,0,0,1,3,0,1,3
1042,2020-02-08,Unknown,Nepal,2020-01-31 08:15:53,1.0,0.0,0.0,True,2020,2,8,5,2020,1,31,4,7,1,5,1,0,0,0,0,1,4,1,0,1,3,0,0,2
1043,2020-02-08,Unknown,Spain,2020-02-01 23:43:02,1.0,0.0,0.0,True,2020,2,8,5,2020,2,1,5,7,1,5,1,0,0,0,0,1,0,1,0,1,3,0,1,3
1044,2020-02-08,Unknown,Sri Lanka,2020-02-08 03:43:03,1.0,0.0,1.0,True,2020,2,8,5,2020,2,8,5,7,1,9,2,0,0,0,0,1,1,1,0,1,3,0,1,3
1045,2020-02-08,Unknown,Sweden,2020-02-01 02:13:26,1.0,0.0,0.0,True,2020,2,8,5,2020,2,1,5,7,1,6,1,0,0,0,0,1,0,1,0,1,3,0,1,3
1046,2020-02-08,"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,False,2020,2,8,5,2020,2,1,5,10,2,2,1,0,0,0,0,1,0,0,0,1,3,0,1,3
